blue,event_lab,event_num,event_time,matchID_id,red
0,rgba,3,24.53,1QXS,0
0,rexposure,4,33.92,1QXS,2
1,brecovery,5,36.85,1QXS,2
1,rhia,6,54.17,1QXS,2
1,bhoa,7,62.51,1QXS,2
1,rgba,8,63.65,1QXS,2
1,rexposure,9,73.5,1QXS,4
1,rgba,10,112.29,1QXS,4
1,rgbc,11,115.54,1QXS,6
1,rgut,12,126.43,1QXS,8
1,rgut,13,132.28,1QXS,10
1,rgut,14,152.99,1QXS,12
0,bhia,1,8.29,1RWC,0
0,rgba,2,9.69,1RWC,0
2,bhic2,3,11.42,1RWC,0
4,bgut,4,12.97,1RWC,0
6,bgut,5,15.35,1RWC,0
8,bgut,6,18.2,1RWC,0
8,rgba,7,32.91,1RWC,0
8,bhia,8,35.54,1RWC,0
8,bgba,9,39.13,1RWC,0
10,bgbc,10,39.13,1RWC,0
0,bda,1,15.87,1RZN,0
1,bpushout,2,17.19,1RZN,0
1,bda,3,26.33,1RZN,0
1,rgba,4,28.07,1RZN,0
1,rpushout,5,34.86,1RZN,1
1,rlsa,6,49.38,1RZN,1
1,bgba,7,50.96,1RZN,1
1,rlsa,8,76.63,1RZN,1
1,bgba,9,78.04,1RZN,1
3,bexposure,10,81.05,1RZN,1
5,bturn,11,96.2,1RZN,1
5,rhia,12,123.53,1RZN,1
5,blsa,13,126.0,1RZN,1
5,rgba,14,127.39,1RZN,1
7,blsc2,15,129.96,1RZN,1
7,bda,16,156.48,1RZN,1
7,rgba,17,159.1,1RZN,1
11,bdc4,18,164.64,1RZN,1
0,bta,1,4.23,1WBZ,0
0,rhoa,2,6.55,1WBZ,0
0,bgba,3,8.2,1WBZ,0
0,rhoc2,4,26.23,1WBZ,2
0,bhia,5,58.77,1WBZ,2
0,rgba,6,61.18,1WBZ,2
0,rpushout,7,66.43,1WBZ,3
0,rlsa,8,91.75,1WBZ,3
0,bgba,9,99.66,1WBZ,3
0,rlsc2,10,101.37,1WBZ,5
0,rhia,11,108.83,1WBZ,5
0,bgba,12,112.79,1WBZ,5
0,rpushout,13,113.82,1WBZ,6
0,rgba,14,139.39,1WBZ,6
0,bgba,15,140.91,1WBZ,6
2,bgbc,16,147.28,1WBZ,6
2,rhoa,17,183.45,1WBZ,6
2,rhia,18,194.54,1WBZ,6
2,bgba,19,195.91,1WBZ,6
2,rhic2,20,200.71,1WBZ,8
2,rlsa,21,216.1,1WBZ,8
2,bgba,22,218.39,1WBZ,8
2,rlsc2,23,223.19,1WBZ,10
2,bgba,24,272.22,1WBZ,10
2,rgba,25,274.09,1WBZ,10
2,rpushout,26,274.09,1WBZ,11
2,bhoa,27,275.15,1WBZ,11
2,rgba,28,276.4,1WBZ,11
2,rgbc,29,291.12,1WBZ,13
0,bhia,1,18.85,1X9Q,0
0,rgba,2,21.19,1X9Q,0
0,rexposure,3,36.17,1X9Q,2
0,bpassive,4,105.48,1X9Q,2
0,bgba,5,142.82,1X9Q,2
2,bgbc,6,144.38,1X9Q,2
4,bgut,7,149.01,1X9Q,2
6,bgut,8,152.66,1X9Q,2
6,rlsa,9,189.15,1X9Q,2
6,bgba,10,190.35,1X9Q,2
8,bgbc,11,204.82,1X9Q,2
8,bhoa,12,260.78,1X9Q,2
10,bhoc2,13,262.72,1X9Q,2
12,bgut,14,267.82,1X9Q,2
0,bpassive,1,80.07,1XAZ,0
0,bpassive,2,81.6,1XAZ,0
0,rpushout,3,93.93,1XAZ,1
0,rpushout,4,213.64,1XAZ,2
0,rhia,5,220.02,1XAZ,2
0,bgba,6,221.69,1XAZ,2
0,rhic2,7,244.45,1XAZ,4
0,rhia,8,275.18,1XAZ,4
0,bhoa,9,294.23,1XAZ,4
0,rgba,10,295.43,1XAZ,4
0,blsa,11,322.94,1XAZ,4
0,bda,12,326.09,1XAZ,4
0,bhia,13,342.1,1XAZ,4
0,rgba,14,343.75,1XAZ,4
0,bda,15,353.87,1XAZ,4
0,rgba,16,354.89,1XAZ,4
0,rhia,1,20.32,222E,0
0,bgba,2,21.96,222E,0
0,rhic2,3,23.62,222E,2
0,rgba,4,40.37,222E,2
0,rhia,5,83.47,222E,2
0,rhic2,6,84.93,222E,4
0,rhia,7,133.22,222E,4
0,rhic2,8,134.08,222E,6
0,bda,9,145.03,222E,6
0,rta,10,146.1,222E,6
0,rgba,11,147.6,222E,6
0,rtc4,12,148.44,222E,10
0,rhia,1,3.83,27K8,0
0,bgba,2,5.11,27K8,0
0,bpassive,3,34.83,27K8,0
1,bpushout,4,44.43,27K8,0
1,rhia,5,48.16,27K8,0
1,bgba,6,49.65,27K8,0
1,rlsa,7,66.14,27K8,0
1,bhoa,8,68.12,27K8,0
1,rlsa,9,71.26,27K8,0
1,rlsa,10,72.3,27K8,0
1,bhia,11,78.35,27K8,0
1,rgba,12,79.64,27K8,0
1,rgbc,13,83.88,27K8,2
1,rturn,14,87.14,27K8,4
1,blsa,15,123.89,27K8,4
1,rhia,16,138.94,27K8,4
1,bgba,17,140.42,27K8,4
1,rhia,18,150.41,27K8,4
1,rhic2,19,180.72,27K8,6
1,bda,20,242.62,27K8,6
3,bdc2,21,243.58,27K8,6
5,bgut,22,247.91,27K8,6
5,bda,23,274.35,27K8,6
5,rhia,24,276.51,27K8,6
5,bgba,25,278.05,27K8,6
5,rhia,26,320.2,27K8,6
5,bda,27,328.63,27K8,6
7,bdc2,28,332.46,27K8,6
9,bgut,29,335.83,27K8,6
9,rhia,30,356.24,27K8,6
9,bgba,31,358.35,27K8,6
9,rhic2,32,360.1,27K8,8
0,bpassive,1,33.17,2D5L,0
0,rhia,2,43.88,2D5L,0
0,rhoa,3,52.11,2D5L,0
0,rpassive,4,60.22,2D5L,0
0,blsa,5,67.71,2D5L,0
0,rhoa,6,78.79,2D5L,0
0,rpassive,7,84.66,2D5L,0
1,rtv1,8,115.51,2D5L,0
1,bta,9,119.54,2D5L,0
5,btc4,10,120.61,2D5L,0
6,brecovery,11,121.99,2D5L,0
6,rlsa,12,137.33,2D5L,0
6,rhoa,13,184.97,2D5L,0
6,bgba,14,187.12,2D5L,0
6,rpushout,15,191.64,2D5L,1
6,rlsa,16,202.52,2D5L,1
6,bhia,17,215.17,2D5L,1
6,rgba,18,217.02,2D5L,1
6,rgbc,19,218.39,2D5L,3
6,rturn,20,234.39,2D5L,5
6,rturn,21,236.79,2D5L,7
6,blsa,22,261.71,2D5L,7
6,rgba,23,263.12,2D5L,7
8,blsc2,24,267.39,2D5L,7
10,bgut,25,270.44,2D5L,7
10,rhoa,26,287.49,2D5L,7
11,rtv1,27,289.15,2D5L,7
11,rta,28,305.38,2D5L,7
11,rtc4,29,309.21,2D5L,11
11,btv1,30,310.14,2D5L,12
11,bhia,31,346.0,2D5L,12
15,bhic4,32,348.64,2D5L,12
15,rhia,33,355.71,2D5L,12
15,bgba,34,357.24,2D5L,12
15,rpushout,35,359.33,2D5L,13
0,rhoa,1,14.52,2F3G,0
0,bhia,2,25.34,2F3G,0
0,rgba,3,28.56,2F3G,0
1,bpushout,4,28.56,2F3G,0
1,bta,5,54.14,2F3G,0
5,btc4,6,55.88,2F3G,0
5,rhoa,7,118.27,2F3G,0
5,bda,8,128.47,2F3G,0
5,bhia,9,141.74,2F3G,0
5,bhia,10,150.82,2F3G,0
5,rgba,11,152.76,2F3G,0
6,bpushout,12,154.12,2F3G,0
6,bhoa,13,189.49,2F3G,0
6,rgba,14,192.08,2F3G,0
6,bta,15,197.01,2F3G,0
10,btc4,16,199.69,2F3G,0
0,rta,1,9.92,2J0J,0
0,rtc4,2,11.94,2J0J,4
0,rleglace,3,14.31,2J0J,6
0,rleglace,4,16.51,2J0J,8
0,blsa,5,30.6,2J0J,8
0,rhoa,6,61.48,2J0J,8
0,bgba,7,63.6,2J0J,8
0,rgba,8,81.05,2J0J,8
0,bgba,9,82.56,2J0J,8
1,bpushout,10,86.58,2J0J,8
2,bpushout,11,97.64,2J0J,8
2,blsa,12,118.02,2J0J,8
2,rhia,13,137.63,2J0J,8
2,bhia,14,145.21,2J0J,8
2,rgba,15,146.69,2J0J,8
2,btv1,16,148.57,2J0J,9
2,bda,17,205.99,2J0J,9
2,bhia,18,209.92,2J0J,9
2,rgba,19,211.82,2J0J,9
2,rgbc,20,212.99,2J0J,11
2,rleglace,21,220.48,2J0J,13
0,rhia,1,7.68,2JT0,0
0,bgba,2,9.35,2JT0,0
2,bgbc,3,10.5,2JT0,0
2,rhia,4,51.28,2JT0,0
2,rhoa,5,53.06,2JT0,0
2,rhoc4,6,57.83,2JT0,4
2,rgut,7,62.64,2JT0,6
2,bhia,8,147.55,2JT0,6
2,rgba,9,151.32,2JT0,6
4,bhic2,10,156.35,2JT0,6
4,bda,11,228.38,2JT0,6
4,rgba,12,230.22,2JT0,6
4,bta,13,277.17,2JT0,6
8,btc4,14,279.32,2JT0,6
8,rgba,15,303.92,2JT0,6
8,rta,16,309.24,2JT0,6
8,bta,17,310.7,2JT0,6
12,btc4,18,312.34,2JT0,6
12,rda,19,335.48,2JT0,6
12,rgba,20,338.47,2JT0,6
12,bgba,21,339.78,2JT0,6
12,rgbc,22,341.91,2JT0,8
12,rpushout,23,353.54,2JT0,9
12,rhia,24,355.57,2JT0,9
12,rda,25,358.77,2JT0,9
0,rhoa,1,6.12,2NLS,0
0,bda,2,15.37,2NLS,0
0,rgba,3,16.63,2NLS,0
0,bpassive,4,53.95,2NLS,0
0,rgba,5,60.88,2NLS,0
0,rpassive,6,84.85,2NLS,0
0,bda,7,97.15,2NLS,0
1,bpushout,8,102.03,2NLS,0
1,blsa,9,119.04,2NLS,0
1,bhoa,10,157.78,2NLS,0
1,rgba,11,159.69,2NLS,0
1,rhoa,12,164.49,2NLS,0
1,blsa,13,239.22,2NLS,0
1,rhia,14,242.17,2NLS,0
1,rpassive,15,245.12,2NLS,0
2,rtv1,16,278.76,2NLS,0
2,bhoa,17,282.65,2NLS,0
2,rgba,18,286.12,2NLS,0
3,bpushout,19,288.01,2NLS,0
3,rda,20,355.23,2NLS,0
3,rda,21,357.13,2NLS,0
3,bgba,22,358.57,2NLS,0
5,bgbc,23,360.16,2NLS,0
0,rhia,1,7.03,2PM5,0
0,bgba,2,8.62,2PM5,0
0,bta,3,15.86,2PM5,0
0,rgba,4,17.64,2PM5,0
0,rta,5,17.64,2PM5,0
0,rtc4,6,17.64,2PM5,4
0,rhia,7,35.23,2PM5,4
0,bgba,8,36.54,2PM5,4
0,bta,9,47.32,2PM5,4
0,rhic4,10,48.59,2PM5,8
0,rgba,11,63.91,2PM5,8
0,rgbc,12,65.71,2PM5,10
0,bhia,1,40.5,2SU3,0
0,rgba,2,42.22,2SU3,0
0,rexposure,3,45.13,2SU3,2
0,bda,4,87.83,2SU3,2
0,rgba,5,89.63,2SU3,2
2,bdc2,6,92.19,2SU3,2
4,bleglace,7,93.74,2SU3,2
6,bleglace,8,95.24,2SU3,2
8,bleglace,9,97.04,2SU3,2
10,bleglace,10,101.29,2SU3,2
10,rda,11,133.24,2SU3,2
10,rhoa,12,187.39,2SU3,2
10,bgba,13,188.62,2SU3,2
10,rhoc2,14,190.59,2SU3,4
10,bda,15,234.6,2SU3,4
12,bdc2,16,236.64,2SU3,4
12,rda,17,245.62,2SU3,4
12,rhia,18,300.34,2SU3,4
12,bgba,19,301.88,2SU3,4
12,rgba,20,319.44,2SU3,4
12,rpushout,21,330.46,2SU3,5
12,rlsa,22,341.95,2SU3,5
12,rpushout,23,341.95,2SU3,6
12,rgba,24,347.57,2SU3,6
12,rta,25,358.64,2SU3,6
12,rda,26,359.9,2SU3,6
12,rdc2,27,362.31,2SU3,8
12,rgba,28,367.22,2SU3,8
12,rgbc,29,367.93,2SU3,10
0,rlsa,1,7.93,32NC,0
0,rta,2,8.86,32NC,0
0,rtc4,3,13.37,32NC,4
0,bgba,4,15.62,32NC,4
2,bexposure,5,16.58,32NC,4
2,blsa,6,19.64,32NC,4
2,rgba,7,22.17,32NC,4
3,bpushout,8,25.1,32NC,4
3,bhia,9,45.11,32NC,4
3,rgba,10,46.59,32NC,4
5,bhic2,11,51.56,32NC,4
5,bhia,12,67.98,32NC,4
5,rhia,13,74.18,32NC,4
5,blsa,14,77.81,32NC,4
5,rgba,15,78.72,32NC,4
5,rgbc,16,79.48,32NC,6
5,rturn,17,90.21,32NC,8
0,rda,1,3.48,32V6,0
0,rdc4,2,10.47,32V6,4
0,rrecovery,3,18.39,32V6,5
0,bhia,4,40.54,32V6,5
0,rda,5,66.49,32V6,5
0,bgba,6,67.83,32V6,5
0,bhia,7,75.94,32V6,5
0,rgba,8,77.88,32V6,5
2,bhic2,9,80.43,32V6,5
4,bleglace,10,85.55,32V6,5
6,bleglace,11,88.27,32V6,5
8,bleglace,12,93.02,32V6,5
8,bda,13,95.54,32V6,5
8,rgba,14,97.08,32V6,5
10,bdc2,15,98.7,32V6,5
10,bda,16,114.05,32V6,5
10,rgba,17,115.59,32V6,5
12,bdc2,18,129.27,32V6,5
14,bgut,19,137.4,32V6,5
16,bgut,20,141.06,32V6,5
0,rda,1,11.98,32WY,0
0,rdc2,2,14.58,32WY,2
0,rgut,3,22.47,32WY,4
0,rgut,4,27.03,32WY,6
0,rgut,5,31.03,32WY,8
0,rgut,6,34.12,32WY,10
0,rpassive,1,30.19,34KA,0
0,bpassive,2,61.69,34KA,0
0,rhia,3,86.51,34KA,0
0,bpassive,4,90.61,34KA,0
0,btv1,5,136.45,34KA,1
0,rhia,6,211.7,34KA,1
0,bhia,7,213.56,34KA,1
0,rpassive,8,214.32,34KA,1
0,rhia,9,231.21,34KA,1
0,bgba,10,233.33,34KA,1
0,rhic2,11,234.84,34KA,3
1,bpushout,12,288.02,34KA,3
0,blsa,1,1.77,38OV,0
0,rgba,2,4.9,38OV,0
2,blsc2,3,11.01,38OV,0
4,bleglace,4,12.47,38OV,0
6,bleglace,5,16.05,38OV,0
8,bleglace,6,19.49,38OV,0
8,blsa,7,45.56,38OV,0
8,bgba,8,47.5,38OV,0
10,bgbc,9,49.61,38OV,0
0,rgba,1,10.53,39OV,0
0,rgbc,2,12.35,39OV,2
0,bhia,3,35.79,39OV,2
0,rlsa,4,79.39,39OV,2
0,bgba,5,80.41,39OV,2
0,rlsc2,6,83.09,39OV,4
0,bhia,7,118.36,39OV,4
0,rgba,8,119.85,39OV,4
2,bhic2,9,123.89,39OV,4
2,bhoa,10,151.97,39OV,4
2,bhia,11,164.11,39OV,4
2,rgba,12,165.98,39OV,4
3,bpushout,13,167.55,39OV,4
3,blsa,14,171.65,39OV,4
5,blsc2,15,172.75,39OV,4
5,bda,16,190.1,39OV,4
5,rgba,17,192.24,39OV,4
7,bdc2,18,195.67,39OV,4
7,bhia,19,206.71,39OV,4
7,rgba,20,208.08,39OV,4
9,bhic2,21,225.12,39OV,4
9,bhia,22,269.17,39OV,4
9,rgba,23,270.36,39OV,4
11,bhic2,24,275.44,39OV,4
11,rlsa,25,309.16,39OV,4
11,bhia,26,322.75,39OV,4
11,rlsa,27,333.54,39OV,4
11,bgba,28,334.77,39OV,4
0,bta,1,21.35,3AZS,0
4,btc4,2,23.61,3AZS,0
4,rgba,3,42.7,3AZS,0
4,bhia,4,45.57,3AZS,0
4,bhia,5,60.1,3AZS,0
6,bhic2,6,61.83,3AZS,0
8,bgut,7,65.39,3AZS,0
10,bgut,8,66.29,3AZS,0
0,rda,1,6.77,3JM6,0
0,bgba,2,8.49,3JM6,0
0,bhia,3,49.7,3JM6,0
0,rgba,4,52.07,3JM6,0
0,rgbc,5,61.39,3JM6,2
0,rexposure,6,62.27,3JM6,4
2,bhic2,7,66.45,3JM6,4
2,bhia,8,122.21,3JM6,4
2,rda,9,130.05,3JM6,4
2,bgba,10,131.66,3JM6,4
2,bhia,11,139.49,3JM6,4
2,rgba,12,141.19,3JM6,4
4,bhic2,13,148.7,3JM6,4
4,rlsa,14,205.45,3JM6,4
4,bhia,15,217.98,3JM6,4
4,rgba,16,221.27,3JM6,4
4,rhia,17,307.54,3JM6,4
4,bgba,18,308.51,3JM6,4
4,bhia,19,353.82,3JM6,4
0,bhia,1,6.06,3K04,0
0,rhia,2,7.44,3K04,0
0,rhic2,3,8.42,3K04,2
0,rleglace,4,10.5,3K04,4
0,rhia,5,75.43,3K04,4
0,bgba,6,77.91,3K04,4
0,bda,7,96.28,3K04,4
0,rgba,8,97.79,3K04,4
0,rhia,9,113.75,3K04,4
0,bhoa,10,119.21,3K04,4
0,rgba,11,121.03,3K04,4
0,rgbc,12,122.27,3K04,6
0,rda,13,136.41,3K04,6
0,bgba,14,138.0,3K04,6
0,rdc2,15,140.0,3K04,8
0,rda,16,157.56,3K04,8
0,rdc2,17,158.35,3K04,10
0,bhia,1,21.38,3MIM,0
0,rlsa,2,28.37,3MIM,0
0,bgba,3,30.3,3MIM,0
0,bpassive,4,59.31,3MIM,0
0,bpassive,5,86.79,3MIM,0
0,bda,6,107.07,3MIM,0
0,btv1,7,121.66,3MIM,1
0,bhoa,8,132.11,3MIM,1
0,rgba,9,135.39,3MIM,1
0,bhoa,10,136.84,3MIM,1
0,rpassive,11,155.04,3MIM,1
0,rlsa,12,158.17,3MIM,1
0,bgba,13,159.21,3MIM,1
2,bexposure,14,176.8,3MIM,1
4,bexposure,15,179.88,3MIM,1
4,rrecovery,16,179.88,3MIM,2
4,rgba,17,199.6,3MIM,2
4,bda,18,213.92,3MIM,2
4,rgba,19,217.82,3MIM,2
4,rhia,20,231.68,3MIM,2
4,bgba,21,233.58,3MIM,2
4,rhia,22,268.29,3MIM,2
4,bgba,23,269.21,3MIM,2
4,rgba,24,281.11,3MIM,2
4,bhoa,25,285.23,3MIM,2
4,rgbc,26,301.32,3MIM,4
4,rlsa,27,319.44,3MIM,4
4,rlsc2,28,323.09,3MIM,6
4,bda,29,347.77,3MIM,6
4,bta,30,353.98,3MIM,6
4,rgba,31,355.17,3MIM,6
4,rgbc,32,355.86,3MIM,8
0,bgba,1,5.45,3NRI,0
0,rgba,2,6.72,3NRI,0
0,bgba,3,28.7,3NRI,0
0,bgba,4,41.69,3NRI,0
0,rgba,5,51.17,3NRI,0
0,rgbc,6,61.89,3NRI,2
0,bta,7,83.15,3NRI,2
2,btc2,8,84.16,3NRI,2
2,rhia,9,133.01,3NRI,2
2,bgba,10,134.22,3NRI,2
2,rpushout,11,139.72,3NRI,3
2,bta,12,188.65,3NRI,3
2,rda,13,189.91,3NRI,3
2,rdc2,14,191.19,3NRI,5
2,rleglace,15,192.98,3NRI,7
2,bhoa,16,201.73,3NRI,7
2,rgba,17,203.09,3NRI,7
2,rhia,18,214.2,3NRI,7
2,bgba,19,216.28,3NRI,7
2,rhic2,20,217.31,3NRI,9
2,rhia,21,229.49,3NRI,9
2,bgba,22,230.63,3NRI,9
2,rhic2,23,247.1,3NRI,11
2,rhoa,24,255.39,3NRI,11
2,bgba,25,256.55,3NRI,11
2,rhoc2,26,271.92,3NRI,13
0,blsa,1,7.27,3R7J,0
0,rhia,2,20.81,3R7J,0
0,bgba,3,21.99,3R7J,0
0,rhic2,4,27.13,3R7J,2
0,rgut,5,35.57,3R7J,4
0,blsa,6,52.67,3R7J,4
0,rgba,7,53.99,3R7J,4
2,blsc2,8,73.28,3R7J,4
2,rhia,9,115.44,3R7J,4
2,bgba,10,117.93,3R7J,4
2,rhic2,11,126.82,3R7J,6
2,rhia,12,147.49,3R7J,6
2,bhia,13,148.87,3R7J,6
2,bhia,14,170.85,3R7J,6
2,rgba,15,172.21,3R7J,6
2,rlsa,16,192.15,3R7J,6
2,bgba,17,193.29,3R7J,6
3,rtv1,18,200.31,3R7J,6
3,rda,19,215.16,3R7J,6
3,rdc2,20,216.14,3R7J,8
3,rgut,21,223.74,3R7J,10
3,rgut,22,229.48,3R7J,12
3,rgut,23,231.68,3R7J,14
0,blsa,1,4.9,3R8J,0
0,bda,2,11.11,3R8J,0
2,bdc2,3,12.93,3R8J,0
2,rpassive,4,56.67,3R8J,0
2,bhia,5,58.49,3R8J,0
2,rgba,6,60.09,3R8J,0
4,bhic2,7,63.29,3R8J,0
6,bgut,8,84.34,3R8J,0
6,rlsa,9,89.59,3R8J,0
6,bda,10,116.12,3R8J,0
8,bdc2,11,118.86,3R8J,0
8,rhoa,12,130.04,3R8J,0
8,bda,13,131.35,3R8J,0
8,rgba,14,133.01,3R8J,0
10,bdc2,15,141.67,3R8J,0
0,rlsa,1,18.85,3TIH,0
0,bgba,2,23.24,3TIH,0
2,bgbc,3,30.21,3TIH,0
4,bgut,4,40.45,3TIH,0
6,bgut,5,45.51,3TIH,0
6,bta,6,70.35,3TIH,0
6,rhia,7,85.83,3TIH,0
6,bgba,8,87.36,3TIH,0
6,bta,9,89.19,3TIH,0
10,btc4,10,91.71,3TIH,0
0,rda,1,18.42,3UJT,0
0,bgba,2,23.21,3UJT,0
2,bexposure,3,24.93,3UJT,0
0,rda,1,6.21,3VAK,0
0,bgba,2,7.0,3VAK,0
0,rdc2,3,10.3,3VAK,2
0,rda,4,31.31,3VAK,2
0,bgba,5,32.67,3VAK,2
0,blsa,6,57.28,3VAK,2
0,rgba,7,58.78,3VAK,2
4,blsc4,8,65.75,3VAK,2
4,rrecovery,9,70.3,3VAK,3
4,rhia,10,133.69,3VAK,3
4,bgba,11,134.44,3VAK,3
4,rpushout,12,144.98,3VAK,4
4,bhia,13,159.9,3VAK,4
4,bhia,14,179.41,3VAK,4
4,rgba,15,180.59,3VAK,4
4,bda,16,191.39,3VAK,4
4,bda,17,200.99,3VAK,4
4,rhia,18,229.9,3VAK,4
4,bgba,19,231.71,3VAK,4
4,rhic2,20,237.84,3VAK,6
4,bhia,21,251.46,3VAK,6
4,rgba,22,254.01,3VAK,6
6,bhic2,23,262.17,3VAK,6
6,rda,24,315.55,3VAK,6
6,bgba,25,316.61,3VAK,6
6,rlsa,26,338.17,3VAK,6
6,bgba,27,339.58,3VAK,6
6,rpushout,28,348.43,3VAK,7
6,bhia,29,349.6,3VAK,7
6,btv1,30,353.32,3VAK,8
0,rda,1,19.8,3XGR,0
0,bgba,2,22.33,3XGR,0
2,bexposure,3,23.24,3XGR,0
4,bexposure,4,34.36,3XGR,0
4,bgba,5,51.07,3XGR,0
4,rhia,6,52.27,3XGR,0
5,bpushout,7,66.99,3XGR,0
5,bta,8,98.63,3XGR,0
7,btc2,9,100.81,3XGR,0
7,rhia,10,136.57,3XGR,0
7,bgba,11,138.39,3XGR,0
9,bexposure,12,141.02,3XGR,0
9,rhic2,13,169.81,3XGR,2
9,rhia,14,195.0,3XGR,2
9,bgba,15,196.46,3XGR,2
9,rhic2,16,206.47,3XGR,4
10,brecovery,17,207.56,3XGR,4
12,bgut,18,211.14,3XGR,4
13,rtv1,19,217.93,3XGR,4
15,bgut,20,234.36,3XGR,4
0,bgba,1,13.34,3XXR,0
2,bgbc,2,17.54,3XXR,0
2,rpassive,3,67.73,3XXR,0
2,blsa,4,88.66,3XXR,0
4,blsc2,5,91.21,3XXR,0
4,bda,6,174.24,3XXR,0
4,rgba,7,177.4,3XXR,0
5,bpushout,8,179.34,3XXR,0
5,rlsa,9,188.44,3XXR,0
5,bgba,10,191.61,3XXR,0
7,bgbc,11,198.17,3XXR,0
7,rhoa,12,228.91,3XXR,0
7,bgba,13,230.63,3XXR,0
9,bgbc,14,243.64,3XXR,0
9,bgba,15,250.34,3XXR,0
11,bgut,16,255.84,3XXR,0
0,blsa,1,3.7800000000000002,46F1,0
0,rda,2,8.78,46F1,0
0,bgba,3,10.28,46F1,0
0,bta,4,17.53,46F1,0
1,bpushout,5,20.26,46F1,0
1,blsa,6,37.15,46F1,0
5,blsc4,7,38.91,46F1,0
0,bhia,1,3.45,4ALM,0
1,bpushout,2,37.49,4ALM,0
1,bpassive,3,104.84,4ALM,0
1,bpassive,4,135.29,4ALM,0
1,blsa,5,146.84,4ALM,0
1,rgba,6,148.51,4ALM,0
3,blsc2,7,165.7,4ALM,0
5,bleglace,8,168.13,4ALM,0
5,rda,9,261.39,4ALM,0
5,rpushout,10,262.71,4ALM,1
5,rpushout,11,279.9,4ALM,2
5,rgba,12,328.26,4ALM,2
5,rda,13,339.74,4ALM,2
5,bgba,14,341.6,4ALM,2
6,bpushout,15,347.67,4ALM,2
6,rlsa,16,357.1,4ALM,2
0,rpassive,1,60.17,4C5V,0
0,rpassive,2,81.55,4C5V,0
1,rtv1,3,119.82,4C5V,0
1,bgba,4,123.68,4C5V,0
1,bpassive,5,159.1,4C5V,0
1,bpassive,6,216.21,4C5V,0
1,bhia,7,230.43,4C5V,0
1,rgba,8,232.62,4C5V,0
1,btv1,9,252.26,4C5V,1
3,bhic2,10,257.06,4C5V,1
3,bda,11,320.48,4C5V,1
3,rgba,12,321.94,4C5V,1
5,bdc2,13,324.96,4C5V,1
5,rda,14,339.18,4C5V,1
5,bgba,15,341.09,4C5V,1
0,rhia,1,4.44,4CDQ,0
0,rhia,2,17.86,4CDQ,0
0,bpassive,3,33.07,4CDQ,0
0,bhia,4,41.31,4CDQ,0
0,rgba,5,43.54,4CDQ,0
1,bpushout,6,63.92,4CDQ,0
1,bgba,7,78.67,4CDQ,0
3,bgbc,8,85.51,4CDQ,0
3,rrecovery,9,96.5,4CDQ,1
3,rlsa,10,124.3,4CDQ,1
3,bgba,11,126.59,4CDQ,1
3,bhoa,12,132.35,4CDQ,1
3,rgba,13,134.28,4CDQ,1
5,bhoc2,14,136.28,4CDQ,1
5,bgba,15,157.31,4CDQ,1
5,bta,16,162.22,4CDQ,1
9,btc4,17,163.09,4CDQ,1
9,rlsa,18,234.15,4CDQ,1
9,bgba,19,235.5,4CDQ,1
11,bgbc,20,236.28,4CDQ,1
0,bgba,1,21.49,4FVQ,0
2,bgbc,2,40.94,4FVQ,0
4,bgut,3,47.06,4FVQ,0
4,blsa,4,62.89,4FVQ,0
6,blsc2,5,64.58,4FVQ,0
8,bgut,6,71.81,4FVQ,0
8,rgba,7,107.76,4FVQ,0
8,bgba,8,110.11,4FVQ,0
10,bgbc,9,110.85,4FVQ,0
0,rhia,1,6.11,4IMQ,0
0,rhic2,2,8.19,4IMQ,2
0,rgut,3,22.19,4IMQ,4
0,rgut,4,31.78,4IMQ,6
0,rlsa,5,56.22,4IMQ,6
0,bda,6,76.41,4IMQ,6
0,rta,7,79.85,4IMQ,6
0,rtc4,8,82.76,4IMQ,10
0,bpassive,1,42.14,4J2R,0
0,bhoa,2,47.32,4J2R,0
0,bhoa,3,77.7,4J2R,0
0,rpassive,4,83.55,4J2R,0
0,bpassive,5,104.55,4J2R,0
0,btv1,6,136.01,4J2R,1
0,rlsa,7,159.1,4J2R,1
0,bgba,8,160.65,4J2R,1
0,rlsc2,9,167.48,4J2R,3
0,bhoa,10,202.44,4J2R,3
0,rgba,11,203.5,4J2R,3
0,rda,12,260.22,4J2R,3
0,bgba,13,262.18,4J2R,3
0,rdc2,14,263.08,4J2R,5
0,blsa,15,267.12,4J2R,5
0,rlsa,16,291.08,4J2R,5
0,rlsa,17,292.9,4J2R,5
0,bgba,18,294.32,4J2R,5
0,rda,19,304.02,4J2R,5
0,bhoa,20,321.81,4J2R,5
0,rgba,21,323.69,4J2R,5
0,rda,22,353.36,4J2R,5
0,rdc2,23,354.31,4J2R,7
0,bda,1,12.62,4L68,0
0,rgba,2,13.64,4L68,0
0,rexposure,3,20.45,4L68,2
0,rgut,4,43.79,4L68,4
0,rhoa,5,57.75,4L68,4
0,bgba,6,59.67,4L68,4
0,rhoc2,7,61.46,4L68,6
0,rlsa,8,84.31,4L68,6
0,rlsa,9,94.31,4L68,6
0,bgba,10,95.91,4L68,6
0,rlsa,11,125.91,4L68,6
0,bgba,12,127.43,4L68,6
0,rhoc2,13,129.32,4L68,8
0,bhia,14,141.01,4L68,8
2,bhic2,15,142.17,4L68,8
